MB2013,AU2013
1745200,559210
1745300,559210
1745400,559210
1745500,559220
1745600,559220
1745700,559220
1745801,559220
1745802,559220
1745900,559220
1746000,559220
1746101,559220
1746102,559220
1746200,559220
1746300,559220
1746400,559220
1746500,559220
1746600,559220
1746700,559220
1746801,559220
1746802,559220
1746803,559220
1746804,559220
1746901,559220
1746902,559220
1747000,559220
1747100,559220
1747200,559220
1747300,559220
1747400,559220
1747500,559220
1747601,559220
1747603,559220
1747604,559220
1747605,559220
1747701,559220
1747702,559220
1747800,559220
1747900,559220
1748000,559220
1748100,559220
1748200,559220
1748300,559220
1748400,559220
1748500,559400
1748600,559400
1748700,559400
1748801,559400
1748802,559400
1748803,559400
1748900,559400
1749000,559400
1749100,559400
1749200,559400
1749300,559400
1749400,559400
1749501,559400
1749502,559400
1749600,559400
1749700,559400
1749800,559400
1749900,559400
1750000,559400
1750100,559400
1750200,559400
1750300,559400
1750400,559400
1750500,559400
1750600,559400
1750700,559400
1750800,559400
1750900,559400
1751000,559400
1751100,559400
1751200,559400
1751300,559400
1751400,559400
1751500,559400
1751600,559400
1751700,559400
1751800,559400
1751900,558600
1752000,558600
1752100,558600
1752201,558500
1752202,558500
1752300,558500
1752400,558500
1752500,558500
1752600,558500
1752700,558500
1752800,558500
1752900,558500
1753000,558500
1753100,558500
1753200,558500
1753300,558500
1753400,558500
1753500,558500
1753600,558500
1753700,558500
1753800,558500
1753900,558500
1754000,558500
1754100,558500
1754200,558500
1754300,558500
1754400,558500
1754500,558500
1754601,558500
1754602,558500
1754700,558500
1754800,558500
1754901,559210
1754902,554900
1754903,554900
1755001,559210
1755002,559210
1755100,559210
1755200,559210
1755300,559210
1755400,559210
1755500,554900
1755600,554900
1755701,554900
1755702,559210
1755800,559210
1755900,559210
1756000,559210
1756100,560200
1756201,560200
1756202,560200
1756203,560200
1756300,560200
1756400,560200
1756500,560200
1756600,560200
1756701,560200
1756702,560200
1756800,560200
1756900,560200
1757000,560200
1757100,560200
1757200,560200
1757300,560200
1757400,560200
1757500,560200
1757600,560200
1757700,560200
1757800,560200
1757901,560302
1757902,560301
1757903,560200
1758000,560302
1758100,560200
1758200,560200
1758300,560200
1758401,560301
1758402,560200
1758500,560422
1758601,560422
1758602,560200
1758701,560422
1758702,560200
1758800,560422
1758900,560422
1759000,561902
1759100,560301
1759200,560422
1759300,560301
1759401,560301
1759402,560302
1759500,560422
1759600,560411
1759700,560422
1759800,560422
1759900,560422
1760000,560422
1760101,560301
1760102,560422
1760201,560422
1760202,560422
1760300,560422
1760400,560422
1760500,560422
1760600,560422
1760700,560422
1760800,560422
1760900,560421
1761000,560422
1761100,560422
1761200,560422
1761300,560422
1761401,560422
1761402,560411
1761501,560422
1761502,560412
1761600,560422
1761702,560422
1761703,560412
1761704,560412
1761801,560710
1761802,560412
1761803,560412
1761804,560740
1761900,560422
1762000,560422
1762100,560422
1762200,560422
1762300,560422
1762400,560422
1762500,560422
1762600,560421
1762700,560421
1762800,560422
1762901,560422
1762902,560421
1763000,560421
1763100,560421
1763201,560421
1763202,560422
1763300,560740
1763400,560740
1763500,560740
1763600,560740
1763700,560740
1763800,560740
1763900,560740
1764000,560740
1764100,560740
1764200,560740
1764300,560740
1764400,560740
1764500,560740
1764600,560740
1764700,560730
1764800,560730
1764900,560730
1765000,560720
1765100,560720
1765201,560720
1765202,560720
1765300,560720
1765400,560720
1765500,560720
1765600,560720
1765700,560720
1765800,560720
1765900,560720
1766000,560720
1766100,560720
1766200,560720
1766300,560720
1766400,560720
1766500,560720
1766600,560720
1766700,560720
1766801,560720
1766802,560720
1766900,560720
1767000,560720
1767101,560720
1767102,560720
1767200,560720
1767300,560720
1767400,560720
1767500,560720
1767600,560720
1767701,560720
1767702,560720
1767800,560720
1767900,560730
1768000,560730
1768100,560730
1768200,560730
1768300,560730
1768400,560730
1768500,560730
1768600,560730
1768700,560730
1768800,560730
1768900,560730
1769000,560730
1769101,560710
1769103,560710
1769104,560710
1769105,560710
1769106,560710
1769107,560710
1769108,560710
1769109,560710
1769110,560710
1769201,560710
1769202,560710
1769203,560710
1769301,560710
1769302,560710
1769303,560710
1769304,560710
1769305,560710
1769306,560710
1769307,560710
1769400,560710
1769501,560710
1769502,560710
1769503,560710
1769600,560710
1769700,560710
1769800,560710
1769900,560710
1770000,560710
1770101,560710
1770102,560710
1770200,560710
1770300,560710
1770400,560710
1770500,560710
1770600,560710
1770700,560710
1770800,560710
1770900,560710
1771000,560710
1771100,560710
1771200,560730
1771301,560740
1771302,560740
1771303,560740
1771400,560740
1771500,560740
1771601,560740
1771602,560740
1771700,560730
1771800,560730
1771900,560730
1772000,560730
1772100,560730
1772200,560730
1772300,560730
1772400,560730
1772500,560740
1772600,560740
1772700,560000
1772800,560000
1772900,560000
1773000,560000
1773100,560000
1773200,560000
1773300,560000
1773400,560000
1773500,560000
1773600,560000
1773700,560000
1773800,560000
1773900,560000
1774000,560000
1774100,560000
1774200,560000
1774300,560000
1774400,560000
1774500,560000
1774600,560000
1774702,559700
1774703,559220
1774704,559700
1774801,559220
1774802,559700
1774901,559220
1774902,559700
1775000,559700
1775101,559700
1775102,559700
1775200,559700
1775300,559700
1775400,559700
1775500,559700
1775600,559700
1775700,559700
1775800,559700
1775900,559700
1776001,559700
1776002,559700
1776100,559700
1776200,559700
1776300,559700
1776400,559700
1776500,559700
1776600,559700
1776700,559700
1776800,559700
1776900,559700
1777000,559700
1777100,559700
1777200,559700
1777300,559700
1777400,559700
1777500,559700
1777600,559700
1777700,559700
1777800,559700
1777900,559700
1778000,559700
1778100,559700
1778200,559700
1778300,559700
1778400,559700
1778500,559700
1778600,559700
1778700,559700
1778800,559700
1778900,559700
1779000,559700
1779100,559700
1779200,559700
1779300,559700
1779401,561700
1779402,561700
1779500,561700
1779600,561700
1779700,561700
1779800,561700
1779900,561700
1780000,561700
1780100,561700
1780200,561700
1780300,561700
1780400,561700
1780500,561700
1780600,561700
1780700,561700
1780800,561700
1780900,561700
1781000,561700
1781100,561700
1781200,561700
1781300,561700
1781400,561700
1781500,561700
1781601,561700
1781602,561700
1781700,561700
1781800,561700
1781900,561700
1782000,561700
1782100,561700
1782200,561700
1782300,561700
1782400,561700
1782501,561300
1782503,561300
1782504,561300
1782505,561300
1782506,561300
1782601,561300
1782602,561300
1782603,561300
1782604,561300
1782605,561300
1782700,561300
1782800,561300
1782901,561300
1782902,561300
1782903,561300
1783001,561300
1783002,561300
1783100,561300
1783200,561300
1783300,561300
1783400,561300
1783500,561300
1783600,561200
1783700,561200
1783801,561200
1783802,561200
1783900,561200
1784000,561200
1784100,561200
1784200,561422
1784300,561500
1784402,561500
1784403,561422
1784404,561200
1784405,561422
1784500,561422
1784600,561422
1784700,561500
1784800,561500
1784900,561500
1785001,561500
1785002,561700
1785100,561500
1785200,561500
1785301,561700
1785302,561500
1785401,561500
1785402,561700
1785501,561500
1785502,561500
1785600,561500
1785700,561500
1785800,561422
1785900,561422
1786000,561422
1786100,561422
1786200,561422
1786300,561422
1786400,561422
1786500,561000
1786600,561000
1786700,561000
1786800,561000
1786900,561000
1787000,561000
1787100,561000
1787200,561000
1787300,561422
1787400,561422
1787500,561422
1787600,561422
1787700,561422
1787800,561422
1787900,561422
1788000,561422
1788100,561422
1788200,561422
1788300,561422
1788400,561422
1788500,561422
1788600,561422
1788700,561410
1788800,561410
1788901,561410
1788902,560720
1789000,561410
1789101,561422
1789102,561410
1789200,561422
1789300,561422
1789400,561410
1789501,560900
1789502,560900
1789601,560900
1789602,560900
1789603,560900
1789701,560900
1789702,560900
1789801,560900
1789802,560900
1789803,560900
1789900,561422
1790000,561421
1790100,561422
1790200,561422
1790300,561422
1790400,561422
1790500,561422
1790600,561421
1790700,561421
1790800,561422
1790900,561422
1791000,561422
1791100,561100
1791200,561100
1791301,561100
1791302,561100
1791400,561100
1791501,561422
1791502,561100
1791503,561100
1791600,561422
1791700,561422
1791800,561422
1791900,561422
1792000,559230
1792100,561811
1792201,561811
1792202,562100
1792301,561811
1792302,562100
1792400,560301
1792500,560302
1792601,560301
1792602,562200
1792700,560302
1792800,560302
1792900,560302
1793000,560302
1793100,560302
1793201,562200
1793202,560302
1793300,560302
1793400,561811
1793500,561901
1793600,561901
1793700,561901
1793800,561901
1793900,562921
1794001,562921
1794002,562921
1794100,562921
1794201,562720
1794202,562720
1794301,561811
1794302,562100
1794400,561811
1794500,561811
1794601,561811
1794602,561811
1794603,561811
1794604,561811
1794605,561811
1794700,562720
1794800,561901
1794900,561901
1795000,561901
1795100,561901
1795200,561901
1795300,561901
1795400,561901
1795500,561901
1795600,561901
1795700,561901
1795800,561901
1795901,561901
1795902,561812
1796000,561812
1796100,561901
1796200,561812
1796300,561812
1796400,561812
1796500,561812
1796600,561901
1796700,561901
1796800,561901
1796900,561901
1797000,561901
1797100,561901
1797200,561901
1797300,561820
1797400,561902
1797500,561902
1797600,561902
1797700,561902
1797800,561902
1797900,561902
1798000,561902
1798100,561902
1798200,561902
1798300,561902
1798400,561813
1798501,561820
1798502,561820
1798503,561820
1798504,561820
1798505,561820
1798507,561820
1798508,561820
1798509,561820
1798510,561820
1798511,561820
1798512,561820
1798600,563300
1798701,563300
1798702,563300
1798703,563300
1798704,563300
1798800,561813
1798900,561813
1799000,561813
1799100,561813
1799200,561902
1799300,561902
1799401,561902
1799402,561902
1799501,561902
1799502,561902
1799503,561902
1799504,561902
1799505,561902
1799506,561902
1799507,561902
1799600,561902
1799700,562910
1799800,562910
1799900,562910
1800000,562910
1800100,562910
1800200,562910
1800301,562910
1800302,562910
1800400,562910
1800501,562921
1800502,562921
1800503,562921
1800504,562921
1800505,562921
1800506,562921
1800600,562910
1800700,562910
1800800,562910
1800900,562910
1801000,562910
1801100,562910
1801200,562910
1801300,562910
1801400,562910
1801500,562910
1801600,562910
1801700,562910
1801800,562910
1801900,562910
1802000,562910
1802100,562910
1802200,562910
1802300,562910
1802400,562910
1802500,562910
1802600,562910
1802701,562910
1802702,562910
1802703,562910
1802800,562910
1802900,562910
1803001,562910
1803002,562910
1803003,562910
1803100,562910
1803200,562921
1803300,562922
1803400,562922
1803500,562922
1803600,562922
1803700,562922
1803801,562922
1803802,562922
1803900,562922
1804000,562922
1804100,562922
1804200,562922
1804300,562922
1804400,562922
1804500,562922
1804600,562922
1804700,562922
1804801,562922
1804802,562922
1804901,562922
1804902,562922
1805000,562922
1805100,562922
1805200,562922
1805300,562922
1805400,562922
1805500,562922
1805601,562921
1805602,562921
1805700,563000
1805800,563000
1805900,563000
1806000,563000
1806100,563000
1806200,563000
1806300,563000
1806400,563000
1806500,563000
1806600,563000
1806700,563000
1806800,563000
1806901,563000
1806902,563000
1806903,563000
1807000,563000
1807100,563000
1807200,563000
1807300,563000
1807400,563000
1807500,563000
1807600,563000
1807700,563000
1807800,563000
1807900,563000
1808000,563000
1808100,563000
1808200,563000
1808300,563000
1808400,563000
1808500,563000
1808600,563000
1808700,563000
1808800,563000
1808900,563000
1809000,563000
1809100,563000
1809200,563000
1809300,563000
1809400,563000
1809500,563000
1809600,563101
1809700,563101
1809800,563101
1809900,563101
1810000,563101
1810100,563101
1810200,563101
1810300,563101
1810400,563101
1810500,563101
1810601,563101
1810602,563101
1810700,563101
1810800,563101
1810900,563101
1811000,563101
1811100,563101
1811200,563101
1811300,563101
1811400,563101
1811500,563101
1811600,563101
1811700,563101
1811800,563101
1811900,563101
1812000,563102
1812100,563101
1812200,563101
1812300,563101
1812400,563101
1812500,563101
1812600,563101
1812700,563102
1812800,563102
1812901,563102
1812902,563102
1813000,563102
1813100,563102
1813200,563102
1813300,563102
1813400,563102
1813500,563102
1813600,563102
1813700,563102
1813802,563300
1813803,563300
1813804,563300
1813805,563300
1813901,563300
1813902,563300
1814000,563300
1814100,563300
1814201,563300
1814203,563300
1814204,563300
1814301,563300
1814302,563300
1814303,563300
1814304,563300
1814400,563300
1814500,563300
1814600,563300
1814700,563300
1814800,563300
1814900,563300
1815000,563300
1815100,563300
1815200,563300
1815300,562320
1815400,562320
1815500,562320
1815600,562320
1815700,562320
1815800,562710
1815900,562720
1816000,562720
1816100,562720
1816200,562720
1816302,562720
1816303,562720
1816304,562720
1816305,562720
1816306,562720
1816400,562720
1816500,562720
1816600,562720
1816700,562720
1816800,562710
1816900,562710
1817001,562720
1817002,562720
1817003,562720
1817101,562720
1817102,562720
1817103,562720
1817200,562710
1817300,562710
1817400,562710
1817500,562710
1817600,562710
1817700,562710
1817800,562710
1817900,562710
1818000,562710
1818100,562710
1818200,562710
1818300,562710
1818400,562710
1818500,562710
1818600,562710
1818700,562710
1818800,562710
1818900,562710
1819000,562710
1819100,562710
1819200,562710
1819301,562720
1819303,562720
1819304,562720
1819305,562720
1819306,562720
1819307,562720
1819308,562720
1819400,562710
1819503,562720
1819504,562720
1819505,562720
1819506,562720
1819507,562720
1819600,562710
1819700,562710
1819800,562710
1819900,562710
1820000,562710
1820100,562710
1820200,562710
1820300,562710
1820400,562710
1820500,562710
1820600,562320
1820700,562320
1820801,562320
1820802,562320
1820900,562320
1821000,562320
1821100,562320
1821200,562320
1821301,562320
1821302,562320
1821303,562320
1821400,562320
1821500,562320
1821600,562320
1821700,562320
1821800,562310
1821900,562310
1822000,562310
1822101,562310
1822102,562310
1822200,562310
1822300,562310
1822400,562310
1822500,562310
1822600,562310
1822700,562310
1822800,562310
1822900,562310
1823000,562310
1823100,562310
1823200,562310
1823300,562310
1823400,562310
1823500,562310
1823600,562310
1823700,562310
1823800,562310
1823900,562310
1824000,562310
1824100,562310
1824200,562310
1824300,562310
1824400,562310
1824500,562310
1824600,562310
1824700,562310
1824800,562310
1824900,562310
1825000,562310
1825100,562310
1825200,562310
1825300,562310
1825400,562310
1825500,562310
1825600,562310
1825700,562310
1825800,562310
1825900,562310
1826000,562310
1826100,562310
1826200,562310
1826301,562310
1826302,562310
1826303,562310
1826400,562310
1826500,562310
1826600,562310
1826700,562800
