"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Contarinia nasturtii","560900","1.0","","","0.0","","","0.0","-40.225","175.425","45.334","45.334","6.7","0.0","0.0","0.0","0.0","45.334","45.334","45.334","45.334","45.334","45.334"
"Contarinia nasturtii","561000","1.0","","","0.0","","","0.0","-40.275","175.425","44.917","44.917","6.79","0.0","0.0","0.0","0.0","44.917","44.917","44.917","44.917","44.917","44.917"
"Contarinia nasturtii","561100","1.0","","","0.0","","","0.0","-40.275","175.275","47.156","47.156","7.01","0.0","0.0","0.0","0.0","47.156","47.156","47.156","47.156","47.156","47.156"
"Contarinia nasturtii","561200","1.0","","","0.0","","","0.0","-40.375","175.275","46.592","46.592","6.87","0.0","0.0","0.0","0.0","46.592","46.592","46.592","46.592","46.592","46.592"
"Contarinia nasturtii","561300","1.0","","","0.0","","","0.0","-40.475","175.225","46.447","46.447","6.77","0.0","0.0","0.0","0.0","46.447","46.447","46.447","46.447","46.447","46.447"
"Contarinia nasturtii","561410","1.0","","","0.0","","","0.0","-40.225","175.525","41.485","41.485","6.42","0.0","0.0","0.0","0.0","41.485","41.485","41.485","41.485","41.485","41.485"
"Contarinia nasturtii","561421","1.0","","","0.0","","","0.0","-40.225","175.375","45.181","45.181","6.82","0.0","0.0","0.0","0.0","45.181","45.181","45.181","45.181","45.181","45.181"
"Contarinia nasturtii","561422","1.0","41.485","46.841","19.0","41.485","46.841","19.0","-40.275","175.375","44.942","44.942","6.8","0.0","0.0","0.0","0.0","41.485","46.841","44.4901052631579","41.485","46.841","44.4901052631579"
"Contarinia nasturtii","561500","1.0","44.346","47.041","8.0","44.346","47.041","8.0","-40.475","175.325","45.288","45.288","6.71","0.0","0.0","0.0","0.0","44.346","47.041","45.78925","44.346","47.041","45.78925"
"Contarinia nasturtii","561700","1.0","","","0.0","","","0.0","-40.475","175.275","46.353","46.353","6.74","0.0","0.0","0.0","0.0","46.353","46.353","46.353","46.353","46.353","46.353"
